procedure_name_en,actual_worth,procedure_year,property_type_en,procedure_id,procedure_area,property_sub_type_id,procedure_number,procedure_name_ar,instance_date,area_name_en,property_type_ar,area_id,load_timestamp,property_type_id,area_name_ar,property_sub_type_en,actual_area,row_status_code,property_sub_type_ar,property_total_value
"Property Evaluation","728113","2017","Unit","24","75.16","60","6604","تقييم عقار","2017-10-25 00:00:00","Business Bay","وحدة","526","2026-02-26 17:09:23","3","الخليج التجارى","Flat","59.43","COMPLETED","شقه سكنيه","728113"
"Property Evaluation","7000000","2016","Land","24","818.46","62","2127","تقييم عقار","2016-04-24 00:00:00","Al Thanyah Fifth","ارض","350","2026-02-26 17:09:23","1","الثنيه الخامسة","Commercial","818.46","COMPLETED","تجارية","7000000"
"Property Evaluation","586288","2016","Unit","24","68","60","5049","تقييم عقار","2016-10-04 00:00:00","Al Warsan First","وحدة","343","2026-02-26 17:09:23","3","ورسان الاولى","Flat","68","COMPLETED","شقه سكنيه","586288"
"Property Evaluation","24587500","2013","Land","24","3263.22","63","1383","تقييم عقار","2013-04-24 00:00:00","AL QUSAIS","ارض","305","2026-02-26 17:09:23","1","القصيص","Residential","3263.22","COMPLETED","سكنية","22831250"
"Property Evaluation","8325225","2015","Land","24","3437.5","63","4816","تقييم عقار","2015-09-22 00:00:00","Wadi Al Safa 2","ارض","464","2026-02-26 17:09:23","1","وادي الصفا 2","Residential","3437.5","COMPLETED","سكنية","8325225"
"Property Evaluation","2002085","2023","Land","24","600","62","5998","تقييم عقار","2023-07-14 00:00:00","Jabal Ali First","ارض","445","2026-02-26 17:09:23","1","جبل علي الأولى","Commercial","600","COMPLETED","تجارية","2002085"
"Property Evaluation","1181470.41","2025","Unit","24","78.97","60","4034","تقييم عقار","2025-07-01 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","78.97","COMPLETED","شقه سكنيه","1181470.41"
"Property Evaluation","10395000","2006","Land","24","1379.61","62","959","تقييم عقار","2006-11-30 00:00:00","Al Nahda Second","ارض","301","2026-02-26 17:09:23","1","النهده الثانيه","Commercial","1379.61","COMPLETED","تجارية","10395000"
"Property Evaluation","48863528","2014","Land","24","6485.1","4","5037","تقييم عقار","2014-11-16 00:00:00","Um Suqaim Third","ارض","370","2026-02-26 17:09:23","1","ام سقيم الثالثه","Villa","8816.87","COMPLETED","فيلا","48863528"
"Property Evaluation","73078500","2008","Land","24","4526.14","62","540","تقييم عقار","2008-04-17 00:00:00","Mankhool","ارض","278","2026-02-26 17:09:23","1","منخول","Commercial","4525.94","COMPLETED","تجارية","73078500"
"Property Evaluation","10500000","2013","Land","24","1374.96","63","1871","تقييم عقار","2013-06-05 00:00:00","Um Al Sheif","ارض","374","2026-02-26 17:09:23","1","ام الشيف","Residential","1374.96","COMPLETED","سكنية","10500000"
"Property Evaluation","3735136.95","2024","Building","24","264","4","4728","تقييم عقار","2024-07-10 00:00:00","Al Hebiah Sixth","مبنى","531","2026-02-26 17:09:23","2","الحبيه السادسة","Villa","264","COMPLETED","فيلا","3735136.95"
"Property Evaluation","13762946","2021","Land","24","7991.38","111","1010","تقييم عقار","2021-03-09 00:00:00","AL TWAR FIFTH","ارض","357","2026-02-26 17:09:23","1","الطوار الخامسة","Ground Level Parcking","7991.38","COMPLETED","مواقف أرضية","13762946"
"Property Evaluation","9932371","2017","Land","24","2563.19","62","5817","تقييم عقار","2017-09-27 00:00:00","Wadi Al Safa 5","ارض","467","2026-02-26 17:09:23","1","وادي الصفا 5","Commercial","2563.19","COMPLETED","تجارية","9932371"
"Property Evaluation","21619000","2014","Land","24","1673.74","65","1606","تقييم عقار","2014-03-27 00:00:00","Al Khabeesi","ارض","247","2026-02-26 17:09:23","1","الخبيصى","Industrial","1674","COMPLETED","صناعية","21619000"
"Property Evaluation","2200888","2023","Building","24","149.69","4","2072","تقييم عقار","2023-03-14 00:00:00","Wadi Al Safa 5","مبنى","467","2026-02-26 17:09:23","2","وادي الصفا 5","Villa","149.69","COMPLETED","فيلا","2200888"
"Property Evaluation","554254","2018","Unit","24","73.56","60","4200","تقييم عقار","2018-07-02 00:00:00","Al Barsha South Fifth","وحدة","442","2026-02-26 17:09:23","3","البرشاء جنوب الخامسة","Flat","73.56","COMPLETED","شقه سكنيه","554254"
"Property Evaluation","13000000","2005","Land","24","357.4","62","645","تقييم عقار","2005-09-21 00:00:00","Al Dhagaya","ارض","238","2026-02-26 17:09:23","1","الضغايه","Commercial","357.4","COMPLETED","تجارية","13000000"
"Property Evaluation","890087.3","2023","Unit","24","81.73","42","2992","تقييم عقار","2023-04-27 00:00:00","Burj Khalifa","وحدة","390","2026-02-26 17:09:23","3","برج خليفة","Office","81.73","COMPLETED","مكتب","890087.3"
"Property Evaluation","770167.87","2023","Unit","24","86.49","60","6644","تقييم عقار","2023-08-09 00:00:00","Al Barsha South Fourth","وحدة","441","2026-02-26 17:09:23","3","البرشاء جنوب الرابعة","Flat","86.49","COMPLETED","شقه سكنيه","770167.87"
"Property Evaluation","2841691","2022","Land","24","1320.01","1","5361","تقييم عقار","2022-12-07 00:00:00","Wadi Al Safa 3","ارض","465","2026-02-26 17:09:23","1","وادي الصفا 3","Land","1319.99","COMPLETED","أرض","2841691"
"Property Evaluation","26180000","2010","Land","24","13898.29","62","203","تقييم عقار","2010-02-07 00:00:00","Al Nahda Second","ارض","301","2026-02-26 17:09:23","1","النهده الثانيه","Commercial","8028","COMPLETED","تجارية","26180000"
"Property Evaluation","4391200","2007","Land","24","509.94","62","329","تقييم عقار","2007-04-24 00:00:00","Al Muteena","ارض","249","2026-02-26 17:09:23","1","المطينه","Commercial","509.94","COMPLETED","تجارية","4391200"
"Property Evaluation","47000000","2022","Land","24","3716.12","63","307","تقييم عقار","2022-01-21 00:00:00","Um Suqaim First","ارض","303","2026-02-26 17:09:23","1","ام سقيم الاولى","Residential","3716.12","COMPLETED","سكنية","47000000"
"Property Evaluation","16255534","2024","Land","24","686.45","null","7906","تقييم عقار","2024-11-21 00:00:00","Jumeirah Second","ارض","375","2026-02-26 17:09:23","1","جميرا الثانيه","null","686.35","COMPLETED","null","16255534"
"Property Evaluation","885371.03","2023","Unit","24","67.88","42","9061","تقييم عقار","2023-11-09 00:00:00","Al Thanyah First","وحدة","443","2026-02-26 17:09:23","3","الثنيه الأولى","Office","67.88","COMPLETED","مكتب","885371.03"
"Property Evaluation","23000000","2008","Land","24","1858.06","6","265","تقييم عقار","2008-03-03 00:00:00","Al Ttay","ارض","438","2026-02-26 17:09:23","1","الطي","Labor Camp","1858.06","COMPLETED","سكن عمال","23000000"
"Property Evaluation","2200000","2024","Building","24","199.59","4","3644","تقييم عقار","2024-05-28 00:00:00","Al Yelayiss 2","مبنى","507","2026-02-26 17:09:23","2","اليلايس 2","Villa","199.59","COMPLETED","فيلا","2200000"
"Property Evaluation","57394732","2015","Land","24","3046.94","63","4851","تقييم عقار","2015-09-28 00:00:00","Business Bay","ارض","526","2026-02-26 17:09:23","1","الخليج التجارى","Residential","3046.94","COMPLETED","سكنية","57394732"
"Property Evaluation","7750000","2018","Land","24","1185.26","62","1349","تقييم عقار","2018-02-26 00:00:00","Me'Aisem First","ارض","485","2026-02-26 17:09:23","1","معيصم الأول","Commercial","1185.26","COMPLETED","تجارية","7750000"
"Property Evaluation","2499996","2021","Land","24","4645.15","65","1927","تقييم عقار","2021-05-23 00:00:00","Al Ttay","ارض","438","2026-02-26 17:09:23","1","الطي","Industrial","4645.15","COMPLETED","صناعية","2499996"
"Property Evaluation","22148552","2022","Land","24","12103.94","62","3761","تقييم عقار","2022-09-28 00:00:00","Al Warsan First","ارض","343","2026-02-26 17:09:23","1","ورسان الاولى","Commercial","12103.94","COMPLETED","تجارية","22148552"
"Property Evaluation","1244629","2016","Unit","24","115.63","60","4182","تقييم عقار","2016-08-15 00:00:00","Al Barsha South Fifth","وحدة","442","2026-02-26 17:09:23","3","البرشاء جنوب الخامسة","Flat","115.63","COMPLETED","شقه سكنيه","1244629"
"Property Evaluation","2096000","2016","Unit","24","155.78","60","2709","تقييم عقار","2016-05-22 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","155.78","COMPLETED","شقه سكنيه","2096000"
"Property Evaluation","193994.11","2023","Unit","24","11.33","60","3153","تقييم عقار","2023-05-03 00:00:00","Jabal Ali First","وحدة","445","2026-02-26 17:09:23","3","جبل علي الأولى","Flat","11.33","COMPLETED","شقه سكنيه","193994.11"
"Property Evaluation","50321403","2024","Land","24","11130.99","28","5252","تقييم عقار","2024-08-05 00:00:00","Madinat Al Mataar","ارض","462","2026-02-26 17:09:23","1","مدينة المطار","Airport","11130.99","COMPLETED","مطار","50321403"
"Property Evaluation","38000000","2023","Land","24","1659.53","63","7821","تقييم عقار","2023-09-28 00:00:00","Jumeirah First","ارض","317","2026-02-26 17:09:23","1","جميرا الاولى","Residential","1659.53","COMPLETED","سكنية","38000000"
"Property Evaluation","9370200","2009","Land","24","5803.46","10","324","تقييم عقار","2009-03-24 00:00:00","Al Nahda Second","ارض","301","2026-02-26 17:09:23","1","النهده الثانيه","School","5803.47","COMPLETED","مدرسة","9370200"
"Property Evaluation","107864854","2025","Land","24","14845.9","62","851","تقييم عقار","2025-01-29 00:00:00","Al Garhoud","ارض","378","2026-02-26 17:09:23","1","القرهود","Commercial","14845.91","COMPLETED","تجارية","107864854"
"Property Evaluation","1317660.7","2023","Building","24","176.33","4","4082","تقييم عقار","2023-05-31 00:00:00","Wadi Al Safa 7","مبنى","463","2026-02-26 17:09:23","2","وادي الصفا 7","Villa","176.33","COMPLETED","فيلا","1317660.7"
"Property Evaluation","14857625","2015","Land","24","11042.54","63","366","تقييم عقار","2015-01-22 00:00:00","Al Barshaa South Third","ارض","409","2026-02-26 17:09:23","1","البرشاء جنوب الثالثة","Residential","20270.04","COMPLETED","سكنية","14857625"
"Property Evaluation","1967732.45","2021","Unit","24","183.51","60","3309","تقييم عقار","2021-09-02 00:00:00","Palm Jumeirah","وحدة","410","2026-02-26 17:09:23","3","نخلة جميرا","Flat","183.51","COMPLETED","شقه سكنيه","1967732.45"
"Property Evaluation","12000000","2016","Land","24","6218","62","327","تقييم عقار","2016-01-19 00:00:00","Dubai Investment Park Second","ارض","459","2026-02-26 17:09:23","1","مجمع دبي للاستثمار الثاني","Commercial","6218","COMPLETED","تجارية","12000000"
"Property Evaluation","20851500","2013","Land","24","2582.89","62","2329","تقييم عقار","2013-07-23 00:00:00","Al Nahda Second","ارض","301","2026-02-26 17:09:23","1","النهده الثانيه","Commercial","2582.89","COMPLETED","تجارية","20851500"
"Property Evaluation","15000000","2014","Land","24","3716.12","null","4852","تقييم عقار","2014-11-05 00:00:00","Al Goze First","ارض","338","2026-02-26 17:09:23","1","القوز الاولى","null","3716.12","COMPLETED","null","15000000"
"Property Evaluation","17182044","2015","Land","24","5376.76","63","4576","تقييم عقار","2015-09-13 00:00:00","Wadi Al Safa 3","ارض","465","2026-02-26 17:09:23","1","وادي الصفا 3","Residential","5376.76","COMPLETED","سكنية","17182044"
"Property Evaluation","7121504","2023","Land","24","1323.22","63","6243","تقييم عقار","2023-07-24 00:00:00","Jumeirah Second","ارض","375","2026-02-26 17:09:23","1","جميرا الثانيه","Residential","1323.22","COMPLETED","سكنية","7121504"
"Property Evaluation","12002373","2024","Land","24","1858.43","63","6178","تقييم عقار","2024-09-18 00:00:00","Al Jafliya","ارض","328","2026-02-26 17:09:23","1","الجافليه","Residential","1858.43","COMPLETED","سكنية","12002373"
"Property Evaluation","14776962","2025","Land","24","1961.18","63","5413","تقييم عقار","2025-08-27 00:00:00","Jumeirah Second","ارض","375","2026-02-26 17:09:23","1","جميرا الثانيه","Residential","1961.18","COMPLETED","سكنية","14776962"
"Property Evaluation","16513100","2023","Land","24","2073.22","62","2505","تقييم عقار","2023-04-04 00:00:00","Al Jadaf","ارض","334","2026-02-26 17:09:23","1","الجداف","Commercial","2073.22","COMPLETED","تجارية","16513100"
"Property Evaluation","2309405","2020","Land","24","715.17","63","2349","تقييم عقار","2020-09-10 00:00:00","Wadi Al Safa 6","ارض","434","2026-02-26 17:09:23","1","وادي الصفا 6","Residential","715.17","COMPLETED","سكنية","2309405"
"Property Evaluation","2337466","2015","Land","24","255.48","62","2301","تقييم عقار","2015-05-28 00:00:00","Al Muteena","ارض","249","2026-02-26 17:09:23","1","المطينه","Commercial","255.48","COMPLETED","تجارية","2337466"
"Property Evaluation","11852959","2018","Land","24","1223.53","62","4331","تقييم عقار","2018-07-08 00:00:00","Al Jadaf","ارض","334","2026-02-26 17:09:23","1","الجداف","Commercial","1223.53","COMPLETED","تجارية","11852959"
"Property Evaluation","984403","2014","Unit","24","83.14","42","4084","تقييم عقار","2014-09-10 00:00:00","Al Thanyah Fifth","وحدة","350","2026-02-26 17:09:23","3","الثنيه الخامسة","Office","83.14","COMPLETED","مكتب","984403"
"Property Evaluation","3000000","2013","Land","24","151.99","62","1473","تقييم عقار","2013-05-01 00:00:00","Naif","ارض","362","2026-02-26 17:09:23","1","نايف","Commercial","152.06","COMPLETED","تجارية","3000000"
"Property Evaluation","2258329.7","2023","Building","24","330.59","4","10110","تقييم عقار","2023-12-21 00:00:00","Al Yelayiss 1","مبنى","506","2026-02-26 17:09:23","2","اليلايس 1","Villa","330.59","COMPLETED","فيلا","2258329.7"
"Property Evaluation","2051384","2017","Unit","24","146.6","60","6680","تقييم عقار","2017-10-30 00:00:00","Burj Khalifa","وحدة","390","2026-02-26 17:09:23","3","برج خليفة","Flat","146.6","COMPLETED","شقه سكنيه","2051384"
"Property Evaluation","300000000","2009","Land","24","95178.84","65","352","تقييم عقار","2009-03-25 00:00:00","Nad Al Hamar","ارض","264","2026-02-26 17:09:23","1","ند الحمر","Industrial","95178.84","COMPLETED","صناعية","300000000"
"Property Evaluation","8000000","2023","Land","24","329.81","62","6100","تقييم عقار","2023-07-18 00:00:00","Al Mararr","ارض","339","2026-02-26 17:09:23","1","المرر","Commercial","329.81","COMPLETED","تجارية","8000000"
"Property Evaluation","16000000","2005","Land","24","498.89","62","456","تقييم عقار","2005-06-21 00:00:00","Eyal Nasser","ارض","235","2026-02-26 17:09:23","1","عيال ناصر","Commercial","499.26","COMPLETED","تجارية","16000000"
"Property Evaluation","2368434","2016","Unit","24","146.69","60","232","تقييم عقار","2016-01-13 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","146.69","COMPLETED","شقه سكنيه","2368434"
"Property Evaluation","886886.66","2022","Unit","24","172.2","60","906","تقييم عقار","2022-03-01 00:00:00","Wadi Al Safa 3","وحدة","465","2026-02-26 17:09:23","3","وادي الصفا 3","Flat","172.2","COMPLETED","شقه سكنيه","886886.66"
